"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"566.0","623.0","0.076","0.875","0.049","-0.7183","silent"
"624.0","660.0","0.084","0.837","0.079","0.0688","silent"
"661.0","665.0","0.08","0.92","0.0","-0.2716","silent"
"666.0","670.0","0.174","0.826","0.0","-0.5647","silent"
"671.0","680.0","0.104","0.845","0.051","-0.3612","silent"
"681.0","690.0","0.289","0.673","0.039","-0.9054","silent"
"710.0","750.0","0.085","0.888","0.027","-0.88","silent"
"751.0","763.0","0.101","0.899","0.0","-0.7955","silent"
"766.0","787.0","0.026","0.879","0.095","0.7783","silent"
"788.0","790.0","0.0","0.842","0.158","0.6369","silent"
"791.0","1020.0","0.06","0.824","0.116","0.9877","silent"
"1021.0","1040.0","0.055","0.817","0.128","0.6448","silent"
"1041.0","1110.0","0.224","0.724","0.052","-0.9961","silent"
"1111.0","1128.0","0.141","0.796","0.063","-0.7964","silent"
"1129.0","1160.0","0.043","0.835","0.122","0.9367","silent"
"1164.0","1290.0","0.138","0.764","0.098","-0.969","silent"
"1292.0","1320.0","0.101","0.842","0.057","-0.2023","silent"
"1321.0","1357.0","0.023","0.824","0.153","0.8924","silent"
"1358.0","1440.0","0.067","0.87","0.063","-0.4215","silent"
"1475.0","1734.0","0.112","0.827","0.061","-0.9907","silent"
"1735.0","1740.0","0.044","0.956","0.0","-0.4019","silent"
"1741.0","1814.0","0.153","0.804","0.043","-0.9857","silent"
"1815.0","1817.0","0.0","1.0","0.0","0.0","silent"
"1818.0","1827.0","0.062","0.887","0.051","-0.1613","silent"
"1828.0","1895.0","0.072","0.893","0.035","-0.8382","silent"
"1897.0","1940.0","0.091","0.864","0.045","-0.855","silent"
"1945.0","1975.0","0.04","0.854","0.106","0.449","silent"
"1976.0","2040.0","0.075","0.837","0.089","-0.6136","silent"
"2082.0","2140.0","0.045","0.891","0.064","0.597","silent"
"2144.0","2196.0","0.049","0.875","0.076","0.7893","silent"
"2197.0","2248.0","0.036","0.78","0.184","0.9898","silent"
"2249.0","2285.0","0.135","0.76","0.105","-0.7582","silent"
"2310.0","2349.0","0.125","0.841","0.034","-0.9618","silent"
"2350.0","2360.0","0.086","0.914","0.0","-0.4588","silent"
"2361.0","2385.0","0.118","0.856","0.026","-0.8597","silent"
"2386.0","2520.0","0.187","0.76","0.053","-0.9977","silent"
"2525.0","2570.0","0.149","0.777","0.074","-0.9446","silent"
"2575.0","2668.0","0.194","0.774","0.032","-0.9958","silent"
"2669.0","2710.0","0.202","0.729","0.069","-0.9791","silent"
"2712.0","2875.0","0.171","0.779","0.05","-0.9968","silent"
"2877.0","2885.0","0.099","0.836","0.065","-0.2903","silent"
"2900.0","3008.0","0.096","0.77","0.134","0.9706","silent"
"3009.0","3062.0","0.063","0.712","0.225","0.9899","silent"
"3063.0","3085.0","0.085","0.886","0.029","-0.7783","silent"
"3104.0","3120.0","0.088","0.912","0.0","-0.5994","silent"
"3130.0","3184.0","0.094","0.83","0.076","-0.3609","silent"
"3185.0","3264.0","0.065","0.894","0.041","-0.8282","silent"
"3275.0","3439.0","0.167","0.774","0.059","-0.9941","silent"
"3495.0","3507.0","0.099","0.738","0.163","0.8035","silent"
"3509.0","3523.0","0.032","0.93","0.038","0.2656","silent"
"3524.0","3545.0","0.117","0.858","0.025","-0.8668","silent"
"3546.0","3623.0","0.111","0.857","0.032","-0.939","silent"
"3624.0","3674.0","0.112","0.779","0.109","-0.0772","silent"
"3675.0","3689.0","0.072","0.804","0.124","0.4995","silent"
"3690.0","3700.0","0.0","1.0","0.0","0.0","silent"
"3701.0","3759.0","0.052","0.848","0.1","0.9243","silent"
"3760.0","3780.0","0.039","0.917","0.044","0.368","silent"
"3781.0","3845.0","0.071","0.841","0.087","0.4019","silent"
"3848.0","3852.0","0.125","0.875","0.0","-0.4019","silent"
"3853.0","4005.0","0.123","0.811","0.066","-0.9909","silent"
"4006.0","4029.0","0.142","0.808","0.049","-0.9482","silent"
"4030.0","4090.0","0.086","0.82","0.094","0.264","silent"
"4091.0","4118.0","0.0","0.867","0.133","0.9246","silent"
"4121.0","4305.0","0.177","0.696","0.127","-0.9087","silent"
"4306.0","4403.0","0.131","0.82","0.049","-0.9794","silent"
