"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"4111.0","4120.0","0.0","0.874","0.126","0.5574","0.1079343889783207"
"4121.0","4131.0","0.189","0.755","0.057","-0.5994","0.26864242552813467"
"4132.0","4147.0","0.259","0.741","0.0","-0.7506","0.1891488384949024"
"4147.0","4180.0","0.101","0.899","0.0","-0.7319","0.09856101877036996"
"4183.0","4185.0","0.0","1.0","0.0","0.0","0.08116668935017311"
"4187.0","4234.0","0.095","0.846","0.059","-0.5719","0.20304261462076303"
"4237.0","4297.0","0.011","0.85","0.139","0.9767","0.058817709650140416"
"4298.0","4381.0","0.135","0.771","0.094","-0.8773","0.08836212657347879"
"4382.0","4435.0","0.062","0.85","0.088","0.8147","0.021891808206728716"
"4437.0","4475.0","0.077","0.891","0.032","-0.4939","0.05573560487290671"
"4479.0","4570.0","0.032","0.848","0.121","0.9714","0.08289117566758915"
"4572.0","4643.0","0.111","0.802","0.087","-0.4939","0.17251736078658791"
"4645.0","4660.0","0.0","0.816","0.184","0.7269","0.18956057905796234"
"4661.0","4680.0","0.073","0.927","0.0","-0.296","0.023982539421434645"
"4680.0","4700.0","0.038","0.849","0.113","0.5267","0.0268772301491518"
"4705.0","4719.0","0.0","0.535","0.465","0.832","0.03510766080461963"
"4720.0","4765.0","0.103","0.723","0.175","0.9091","0.05878169772524293"
"4766.0","4800.0","0.081","0.738","0.181","0.6808","0.06021610863596848"
"4810.0","4867.0","0.0","1.0","0.0","0.0","0.023423343963131518"
"4870.0","4889.0","0.198","0.802","0.0","-0.8555","0.1228281046340602"
"4909.0","4954.0","0.042","0.906","0.052","0.1759","0.044651939210399234"
"4955.0","5005.0","0.031","0.899","0.07","0.7398","0.08485514763186086"
"5006.0","5028.0","0.207","0.725","0.068","-0.7574","0.03699606141074348"
"5029.0","5033.0","0.167","0.833","0.0","-0.296","0.03226766282944425"
"5035.0","5102.0","0.056","0.877","0.067","0.5425","0.23886512453880912"
"5103.0","5135.0","0.228","0.746","0.026","-0.93","0.031444193242846585"
"5136.0","5220.0","0.083","0.843","0.074","-0.3485","0.030956984420763813"
"5222.0","5269.0","0.105","0.895","0.0","-0.8483","0.06647853657463998"
"5280.0","5307.0","0.131","0.82","0.049","-0.8213","0.2535767957417105"
"5309.0","5384.0","0.092","0.84","0.068","-0.4215","0.06461688846497571"
"5385.0","5431.0","0.077","0.787","0.136","0.8252","0.2764254027035924"
"5434.0","5450.0","0.205","0.635","0.16","-0.2617","0.09947629959925795"
"5455.0","5490.0","0.022","0.856","0.122","0.872","0.09047302446379328"
"5491.0","5520.0","0.074","0.787","0.14","0.8834","0.05800285569244626"
"5521.0","5552.0","0.087","0.888","0.025","-0.7248","0.016811362409888987"
