Scene Start,Scene End,Valence,Arousal,Dominance,Vader neg,Vader neu,Vader pos,Vader compound,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
2712,2875,5.28859060402685,4.12187919463087,5.38369127516779,0.171,0.779,0.05,-0.9968,0.020911223634293,1922.95530717731,-331.757280237964,108.220722090899,6.47586271083373,29.3321926022475
2877,2885,5.461,3.882,5.566,0.099,0.836,0.065,-0.2903,0.048728046942789,2078.65324916977,-203.872265400734,110.4958396017,1.51186844882738,24.3733456993159
2900,3008,5.50727891156463,4.0547619047619,5.50020408163265,0.096,0.77,0.134,0.9706,0.021134108517867,2480.31718497887,-300.37084527874,91.8321230974766,-9.50332618132106,19.6797605780416
3009,3062,5.90456140350877,4.11070175438597,5.65228070175439,0.063,0.712,0.225,0.9899,0.029660697957508,2455.10318815573,-256.184585077192,91.3060305958656,-5.99376833471611,25.8661115580348
3063,3085,5.35479166666667,3.58416666666667,5.47708333333333,0.085,0.886,0.029,-0.7783,0.017642089494469,1798.24522530197,-401.74510554941,121.230911712047,15.2141660709534,19.7730627855173
3104,3120,4.99785714285714,3.36214285714286,5.05714285714286,0.088,0.912,0,-0.5994,0.013268460987686,1611.91041677412,-361.789502170978,138.255904384899,-10.2725456708715,4.99937186761991
3130,3184,5.25025,3.8175,5.67925,0.094,0.83,0.076,-0.3609,0.041050455329691,1636.37430345221,-290.815634246309,126.114627386541,-3.66182711821896,25.849917759213
3185,3264,5.67697674418605,3.87790697674419,5.6406976744186,0.065,0.894,0.041,-0.8282,0.015642488071229,2292.0120906797,-341.524455992708,92.6262355623226,5.22757761783187,31.0134102185511
3275,3439,5.23634146341463,4.29617886178862,5.21837398373984,0.167,0.774,0.059,-0.9941,0.019039574685243,2518.0456794879,-327.908473843345,87.2657801584632,-2.47192796468195,18.0269318736007
3495,3507,5.81979166666667,4.28020833333333,5.643125,0.099,0.738,0.163,0.8035,0.024463663201588,2230.52546482355,-278.166551842196,102.480506098968,-1.37808932819974,30.6990971360978
3509,3523,5.69218181818182,3.84309090909091,5.54509090909091,0.032,0.93,0.038,0.2656,0.018765193324113,2079.62444588092,-316.826073156822,109.26341520273,4.91294333003711,25.7442050350211
3524,3545,5.57026315789474,4.07394736842105,5.405,0.117,0.858,0.025,-0.8668,0.018945262659513,2897.38442225401,-308.317301269392,70.7433870079626,-0.59569081971628,19.8677171101684
3546,3623,5.715,3.9348,5.5236,0.111,0.857,0.032,-0.939,0.01838667961502,1836.87866633758,-345.800557720261,110.240304908841,9.4699953554227,31.2090226580552
3624,3674,5.48032258064516,4.27774193548387,5.32838709677419,0.112,0.779,0.109,-0.0772,0.024397735735026,2535.39168336125,-229.229144092824,87.1723378642299,-2.65290805912134,21.4911563527639
3675,3689,5.72454545454546,4.11227272727273,5.57545454545454,0.072,0.804,0.124,0.4995,0.052690941618115,2380.40402180186,-162.359574034547,88.9185420069075,-34.5875307588549,11.6243698850538
3690,3700,5.53666666666667,3.54333333333333,5.88666666666667,0,1,0,0,0.012315890306151,2519.60473256863,-293.521616964776,83.0141683833914,0.997905178283795,29.6882535858633
3701,3759,5.7669696969697,3.81545454545455,5.59484848484849,0.052,0.848,0.1,0.9243,0.015299239157677,2385.19093943366,-349.862816288308,87.3686941916263,10.7788833859102,30.1948456008586
3760,3780,5.81344827586207,4.15758620689655,5.65379310344828,0.039,0.917,0.044,0.368,0.046139461185393,2563.84027380033,-198.677816933225,85.7093525128697,-12.1877958057442,23.5716192179127
3781,3845,5.61702380952381,4.08095238095238,5.42535714285714,0.071,0.841,0.087,0.4019,0.031664634305935,2466.38125698017,-240.080335452313,89.2638278902479,-2.41991611508496,23.9952637105372
3848,3852,5.62333333333333,3.86222222222222,5.53333333333333,0.125,0.875,0,-0.4019,0.02025304883809,2407.4414752055,-264.243838514612,89.4762801604936,-8.62555249847695,38.4354487914451
3853,4005,5.3873595505618,3.9873595505618,5.56123595505618,0.123,0.811,0.066,-0.9909,0.035301368910325,2279.43093651727,-269.58067914275,100.019747615063,-4.0470093470568,25.528211064905
4006,4029,5.54875,4.0528125,5.7484375,0.142,0.808,0.049,-0.9482,0.072870614349667,2839.57107799337,-183.743820180926,70.3081892085833,-17.1824090226535,34.0130685201898
4030,4090,5.445,4.09222222222222,5.59333333333333,0.086,0.82,0.094,0.264,0.018167149720266,2373.80964428124,-338.936801271185,92.9978896845631,2.28494028612164,23.1079787318225
4091,4118,5.94885714285714,3.87028571428571,5.79657142857143,0,0.867,0.133,0.9246,0.01515520782842,2706.74237947473,-317.36242775684,77.2851403892594,-33.6302026655589,6.01117501454905
4121,4305,5.71392857142857,4.22428571428572,5.57059523809524,0.177,0.696,0.127,-0.9087,0.008472093387288,1942.61350145414,-407.815989110456,107.260578158681,20.3044055991266,23.7767177327408
4306,4403,5.554875,4.148125,5.63475,0.131,0.82,0.049,-0.9794,0.032735679377515,2590.10712282563,-255.59973432502,82.3661637051901,-20.0967453299685,17.9392473864004
4404,4445,5.7354054054054,3.94783783783784,5.65837837837838,0.024,0.815,0.162,0.9423,0.019677784916261,2389.33266445962,-345.918042245227,95.8396830100754,-11.3928362873612,20.1913271101824
4446,4470,5.64857142857143,4.28,5.46142857142857,0.054,0.812,0.135,0.5423,0.014731942090567,2194.41862850469,-371.858486443072,105.991365698538,27.3000692291888,32.2521645706848
4484,4521,5.98066666666667,3.67,5.86866666666667,0.031,0.969,0,-0.3818,0.017939111501941,2076.73013979291,-297.592734396393,106.539979351735,-16.4729830631076,11.7316735709121
4522,4555,5.39825,3.8495,5.332,0.156,0.826,0.018,-0.9652,0.015621478167183,2109.65814718611,-354.439252435079,100.38405290494,-9.18040723910507,12.8095989279084
4556,4585,5.66153846153846,4.10384615384615,5.44307692307692,0.087,0.774,0.138,0.3182,0.074717000193572,1924.37719867322,-127.555905935152,115.428355964935,-22.2399115619001,26.3882888554587
4586,4685,5.87225352112676,4.08338028169014,5.69239436619718,0.079,0.845,0.076,-0.8407,0.015967471285501,3279.17639563883,-381.480982645625,54.4268411248312,-0.901495805019799,23.2398241172093
4686,4800,5.5573417721519,4.0853164556962,5.54227848101266,0.106,0.83,0.064,-0.9049,0.01660154273653,2501.28462963807,-390.6466073796,84.6580922888728,7.66580346601481,26.0661201842086
4801,4825,5.39833333333333,3.49833333333333,5.45083333333333,0.035,0.965,0,-0.2263,0.109300726506932,2206.61612571481,-92.577982029279,100.402203017416,-7.47444599303041,26.7875803151106
4830,4845,5.76076923076923,3.74461538461539,5.58384615384615,0.106,0.86,0.034,-0.5953,0.079264443775097,1995.03100830638,-149.181481222072,111.743713071376,-14.864100072664,29.9094897277392
4846,4880,5.524,3.78771428571429,5.41657142857143,0.172,0.73,0.098,-0.7728,0.064076710793728,2101.90884670084,-233.532485902728,104.591582387118,-12.4740970071159,20.893360670062
4890,4925,5.37842105263158,4.16631578947368,5.32947368421053,0.193,0.776,0.031,-0.8871,0.028063178463037,2486.5547461466,-302.10361916991,83.3017041565829,-8.3091314128895,24.1617878408799
4951,4970,5.4245652173913,4.14173913043478,5.56217391304348,0.122,0.834,0.044,-0.9239,0.045380293232211,2118.84491466771,-217.960759266458,108.465977565471,-6.99290616295631,25.6886079347087
5010,5036,5.56103448275862,3.93793103448276,5.64551724137931,0.1,0.9,0,-0.8603,0.022899851123345,1992.94956718077,-301.940648883453,113.567540382241,-9.13326681478226,11.7522458193623
5055,5070,4.90375,4.99625,4.80125,0.355,0.645,0,-0.9124,0.022469380043063,2958.19228866191,-317.768603800177,57.6427915175798,-23.2179565935937,13.2683704332053
5100,5156,5.18,4.3325,5.39153846153846,0.083,0.868,0.049,-0.6597,0.099853363810979,2155.30286385098,-120.788397088457,105.590870015147,-13.0128141958912,26.4337679476129
5165,5245,5.439,3.98075,5.446625,0.098,0.848,0.054,-0.942,0.033916985944105,2446.4845109198,-250.378740963244,89.7750494175484,-11.9160101085874,20.2673244751957
5246,5258,5.29533333333333,4.06866666666667,5.41733333333333,0.029,0.79,0.182,0.9102,0.176059254449502,2170.34722482493,-54.6473947658173,101.348650592216,-4.3898850858772,25.3269661347277
5259,5303,5.42310344827586,4.31327586206897,5.56344827586207,0.186,0.785,0.029,-0.9929,0.056738924806432,2761.32758841632,-179.389274227618,73.9990963112349,-20.6784735451819,14.7121864406298
5304,5319,5.68076923076923,3.91807692307692,5.60538461538462,0.213,0.699,0.088,-0.9552,0.050097976851348,2067.83218141941,-227.84132478118,110.147024930515,-11.8510397447238,16.4266724873455
5320,5389,5.31849315068493,4.29986301369863,5.47616438356164,0.149,0.788,0.064,-0.9817,0.042481566846708,2343.16682818112,-236.754205619517,96.7154986352719,-0.683459131694746,22.408626177571
5390,5730,5.4155737704918,4.26393442622951,5.50498360655738,0.111,0.825,0.064,-0.9917,0.038009654538963,2431.32123903147,-247.575453249682,91.6031927852919,-1.9421668127955,19.4593411120871
5731,5805,5.089375,4.36354166666667,5.39333333333333,0.164,0.788,0.047,-0.9615,0.022966004382252,2531.62556850439,-311.978056093383,83.7251502302564,5.14952181686802,27.1717498031515
5806,5873,5.47193548387097,4.29774193548387,5.1441935483871,0.259,0.699,0.043,-0.9971,0.028345850617372,2503.84476065563,-291.051734017539,87.8023213826457,-6.81607950936179,21.8247692313789
5874,5985,4.95642857142857,4.24821428571429,5.23410714285714,0.158,0.796,0.046,-0.9779,0.054149629294831,2377.1543923821,-225.674892348606,92.2779757253345,-6.48622943487862,21.8462302431493
5986,6010,5.12425531914894,4.49063829787234,5.41723404255319,0.164,0.776,0.061,-0.9716,0.100652410184186,2410.0267682673,-138.089038128198,92.5061805879223,-11.8836388250796,20.2932191419494
6026,6090,5.4966265060241,4.38578313253012,5.4566265060241,0.136,0.739,0.125,-0.8465,0.016594260685291,2929.58799065429,-370.514813135362,68.6824291592254,-6.89697289097012,17.7938178390593
155,198,5.38854838709677,4.19725806451613,5.3291935483871,0.15,0.814,0.037,-0.964,0.134774200183981,1277.39532982633,-144.392710078409,166.148198470216,-32.1551673320501,42.7752464921478
199,206,5.10636363636364,4.52,5.49181818181818,0.112,0.804,0.084,0.0516,0.13909300289812,1701.617565919,-85.4691871516201,127.584764268402,-30.171757149284,44.1082722557589
207,270,4.87692307692308,4.6051282051282,5.12435897435898,0.208,0.712,0.079,-0.9371,0.237749554523682,1534.01800751776,-50.1207620085052,157.403332327672,-50.7288882565297,38.1698122603403
274,292,5.2125,4.4025,5.24678571428571,0.135,0.787,0.078,-0.34,0.058563628171908,1498.16790199581,-204.919756043165,136.553030788813,-8.84450295384199,43.1742260232907
293,294,5.825,3.9175,5.79,0,0.802,0.198,0.4939,0.066658401507352,1754.19426193728,-169.156730469848,119.343309628936,-26.8569442269229,40.3095759352602
297,332,5.70071428571429,3.98619047619047,5.41166666666667,0.103,0.856,0.041,-0.8731,0.039485786679531,1563.83887892175,-240.092596435151,142.131638742765,-29.8373133115075,44.5050311475341
341,372,4.91575,4.55675,5.27175,0.172,0.788,0.041,-0.9619,0.078027891460935,1675.96207487955,-186.161282701035,131.177370283198,-32.10298793501,37.7272522693422
373,394,5.481875,4.059375,5.3425,0.123,0.854,0.023,-0.8669,0.066392385292828,1184.63629199093,-248.02662645353,161.186995960322,-22.4003355322421,35.8157437432466
395,422,5.23744186046512,4.31325581395349,5.22558139534884,0.162,0.805,0.033,-0.9579,0.071848305605626,1563.68810121461,-195.292613663483,147.972400440126,-30.4310875504568,42.6995714803046
427,432,5.10583333333333,4.70583333333333,5.09083333333333,0.303,0.697,0,-0.91,0.074021433527982,1588.24595307061,-157.456691929016,141.597373995665,-41.1677329826312,37.0425556327442
433,441,5.65615384615385,4.19692307692308,5.43384615384615,0.062,0.676,0.262,0.8537,0.033002615836004,1823.94762262887,-224.309280869681,130.037033050279,-39.0636379224248,31.2807958614736
449,528,5.2243,4.0408,5.2998,0.182,0.764,0.054,-0.9934,0.056257027530595,1595.23068318791,-232.549687763687,136.02449654354,-16.2387205386876,40.4823046582355
529,534,5.46333333333333,4.02,5.35333333333333,0,1,0,0,0.179783350189452,1356.85198993065,-102.836284396908,145.58856154741,-26.7270123415827,41.0408731080663
535,628,5.51227848101266,3.80569620253164,5.28329113924051,0.071,0.895,0.034,-0.8784,0.016237343712085,1608.76565060482,-367.277298801477,136.429201604878,-12.3595748693011,35.1814410118988
629,680,5.07424242424242,3.87151515151515,5.13121212121212,0.193,0.682,0.125,-0.8185,0.028269852129085,1479.8197622599,-299.460960992937,144.327876271612,-22.4753793939179,16.6139997469424
681,775,5.33267605633803,3.96323943661972,5.09704225352113,0.092,0.883,0.025,-0.8815,0.018812395744051,1850.55550496555,-403.385816307478,128.989022678993,-22.2722714651242,11.975378780499
776,836,5.62066666666667,4.02866666666667,5.431,0.036,0.868,0.096,0.552,0.045340880363532,1572.16513597156,-227.851233682675,139.396778839715,-34.6151396539414,38.49398699108
840,885,5.0205,3.7625,5.2975,0.056,0.944,0,-0.5719,0.036441855846296,1415.53711527376,-254.911264845423,148.67070835648,-20.7335437959148,37.928750167693
887,900,5.305,3.404375,5.336875,0.072,0.885,0.043,-0.4168,0.050608760600684,1627.07543906319,-194.19185546538,131.840124538159,-14.5709204955633,30.0276673415862
901,909,5.74166666666667,4.01833333333333,5.19333333333333,0,0.813,0.187,0.5994,0.103388353037874,1302.90432523372,-149.067598667116,166.15385883769,-34.9184415907171,33.45650611056
910,940,5.45266666666667,3.75066666666667,5.34733333333333,0,1,0,0,0.047783968107365,1228.08143150078,-244.758838177217,169.965334859713,-30.2510954034446,19.1740397941872
941,950,6.33666666666667,3.44333333333333,5.54,0,0.631,0.369,0.6249,0.091701206282489,1251.60548498647,-189.89111526751,141.238109031152,-0.954936468024739,28.3790255294797
941,991,5.22058823529412,4.16558823529412,5.41441176470588,0.119,0.83,0.051,-0.854,0.067006758767936,1239.66436634208,-234.958955987093,162.067991151992,-23.4880091477767,37.3389800255747
993,1177,5.543125,3.92098958333333,5.43958333333333,0.055,0.867,0.077,0.8775,0.03850088443146,1723.63419828096,-253.775402915708,133.799093302446,-37.5752785595444,34.8540994209474
1180,1412,5.73480132450331,4.04162251655629,5.61264900662252,0.071,0.769,0.161,0.9988,0.033842850505457,1654.15322044081,-288.486709004523,143.636614133797,-40.0290405249646,21.7618200829986
1413,1532,5.84176923076923,3.89861538461538,5.60446153846154,0.054,0.863,0.083,0.8908,0.022624034222812,1378.99864993754,-358.137024828637,154.614537281642,-4.09292728963844,15.3613151192846
1533,1568,5.30125,3.77,5.22875,0.231,0.769,0,-0.7579,0.10442198393899,1168.14911441131,-234.448068593351,165.837838752872,-17.9343982249829,15.1521624113102
1570,1594,5.34333333333333,3.95958333333333,5.24541666666667,0.084,0.849,0.067,-0.2035,0.029566667518988,1631.4394091608,-292.230971864577,136.321631402665,-32.8431792664739,24.4990740454214
1595,1630,5.60133333333333,3.95644444444444,5.32066666666667,0.101,0.849,0.051,-0.8226,0.036855475039791,1679.62600834487,-261.101185404373,133.187148183317,-27.1150562771136,27.9025783513357
1634,1647,6,4.089,5.573,0.114,0.822,0.064,-0.4909,0.026631176208138,1259.63149557514,-341.824301497308,153.615873078587,-6.6730176752621,20.8995974293139
1648,1664,5.86434782608696,3.97869565217391,5.49521739130435,0.085,0.842,0.073,-0.2328,0.037953054957344,1950.08820353685,-273.622004740201,111.475291323129,-10.6396956894366,34.5005560297288
1665,1673,5.22783783783784,3.99378378378378,5.51756756756757,0.082,0.774,0.143,0.801,0.069478397741524,1859.44336636242,-176.309191706664,120.916510092705,-8.79227890984588,25.4624472015872
1674,1681,5.2175,4.1025,5.40555555555556,0.128,0.872,0,-0.9306,0.10166728425234,1284.55573565139,-179.414053256422,165.295320208798,-36.8373027307681,18.7247387029012
1682,1692,5.62875,4.303125,5.075,0.022,0.892,0.086,0.5267,0.190163549357937,1257.46195449361,-108.514235956338,160.383059515931,-23.2879796975972,26.9867612853777
1693,1724,5.6,4.15534482758621,5.49637931034483,0.097,0.864,0.039,-0.8929,0.044291635381379,1532.7623835039,-263.067241688509,149.794939999865,-34.7182218372855,36.0865033501923
1750,1924,5.63095238095238,3.89895238095238,5.36638095238095,0.067,0.882,0.052,-0.7588,0.04354511275101,1429.4092464369,-291.979234676519,147.474514538222,-14.4897581050907,14.600843438005
1925,1953,5.68851063829787,3.87,5.45127659574468,0.117,0.845,0.037,-0.9292,0.052680237073561,1697.25900500848,-233.225605759179,131.367348841823,-7.38032532733159,20.9239221954548
1954,2212,5.58380281690141,4.17014084507042,5.49239436619718,0.114,0.751,0.135,0.9643,0.032039935931222,1517.29520632034,-327.076131217707,139.438395852504,-11.8866754817579,21.375642439093
2213,2220,4.20333333333333,5.10333333333333,4.645,0.528,0.472,0,-0.9041,0.23925062393714,1943.34246888457,-35.6390011475037,109.87217188496,-8.93715063854239,27.567643347692
2221,2344,5.14930379746835,4.11170886075949,5.37012658227848,0.179,0.754,0.067,-0.9932,0.093345337956113,1696.76648677522,-233.910159257484,110.176310058112,21.2868379002989,43.8841721495275
2346,2404,5.37923076923077,4.08,5.28051282051282,0.083,0.881,0.036,-0.8881,0.045869154693438,1605.86778540612,-255.96871436486,135.692529985453,-8.96807555735671,27.5438355732125
2405,2410,3,4.13,3.895,0,1,0,0,0.217005232168449,2518.09440584688,-11.0544291919455,86.7514094431383,-14.5758853898152,38.1672282073688
2411,2453,5.66111111111111,4.16444444444444,5.40722222222222,0.102,0.777,0.121,0.5682,0.121046714406559,1583.59110108262,-141.556240789203,131.058116754018,-31.7276439768391,29.0204568306747
2455,2459,4.858,4.82,5.124,0.339,0.522,0.139,-0.5106,0.351764658260029,1950.55624739974,32.3110320933257,117.02949450825,-21.0844883701556,26.3449145139421
2460,2501,5.3402380952381,4.27261904761905,5.44619047619048,0.171,0.771,0.058,-0.9136,0.145273348138607,1031.47781351944,-182.0662690861,165.467532618467,-6.76724429450964,39.1232535035674
2502,2546,5.83529411764706,4.26,5.52470588235294,0.091,0.857,0.053,-0.7717,0.033239719071332,1505.94597932764,-263.482567052809,137.840592586032,-3.43685588995216,30.2854235420923
2547,2567,4.85681818181818,3.98772727272727,5.22227272727273,0.115,0.824,0.061,-0.6705,0.060562233643165,2001.16646056126,-198.552098933128,115.261750518256,-34.0649746773974,21.7009180464605
