Movie,hv,mv,lv,ha,ma,la,hd,md,ld,Genre
mimic,0.184232365145228,0.737427385892116,0.078340248962656,0.028381742738589,0.951535269709544,0.020082987551867,0.063900414937759,0.885477178423236,0.050622406639004,Thriller
mini's-first-time,0.264632107023411,0.671683389074693,0.063684503901895,0.039297658862876,0.949554069119286,0.011148272017837,0.092670011148272,0.864130434782608,0.043199554069119,Drama
mirrors,0.245634290662433,0.674989175927262,0.079376533410305,0.037523452157599,0.936498773271756,0.025977774570645,0.078799249530957,0.872853225573676,0.048347524895367,Thriller
mission-impossible-ii,0.22439711869715,0.695114312558722,0.080488568744128,0.052615095521453,0.93704979642969,0.010335108048857,0.100062637018478,0.84606952709051,0.053867835891012,Thriller
mission-impossible,0.202314965764591,0.74616889468536,0.051516139550049,0.033094228888164,0.953700684708184,0.013205086403652,0.096837300293446,0.870068470818389,0.033094228888164,Thriller
mission-to-mars,0.245070073173757,0.689197569142999,0.065732357683245,0.042539997519534,0.942577204514449,0.014882797966018,0.094877837033362,0.864690561825623,0.040431601141015,Sci-Fi
moneyball,0.296498243063129,0.652126499454744,0.051375257482128,0.028595662183449,0.961347388828305,0.010056948988247,0.105052708106143,0.8679268144917,0.027020477402157,Drama
monkeybone,0.246921666230024,0.65850144092219,0.094576892847786,0.034320146712078,0.954676447471837,0.011003405816086,0.089075189939743,0.847131254912235,0.063793555148022,Comedy
monte-carlo,0.282494004796163,0.679936051159073,0.037569944044764,0.035491606714628,0.949480415667466,0.015027977617906,0.103756994404476,0.868904876099121,0.027338129496403,Adventure
moon,0.256772009029345,0.674191121143717,0.069036869826938,0.028592927012792,0.957486832204665,0.013920240782543,0.101392024078254,0.862302483069978,0.036305492851768,Mystery
moonrise-kingdom,0.17,0.780128205128205,0.049871794871795,0.053205128205128,0.927564102564103,0.019230769230769,0.072692307692308,0.897820512820513,0.02948717948718,Comedy
moonstruck,0.339725097573392,0.589003902935686,0.071270999490922,0.027999321228576,0.959443407432547,0.012557271338877,0.083319192262006,0.885457322246733,0.031223485491261,Romance
mr-blandings-builds-his-dream-house,0.257250775664373,0.641845406717928,0.100903817617699,0.025900445163901,0.959260758127614,0.014838796708485,0.100499123162013,0.86051531094024,0.038985565897747,Comedy
mr-brooks,0.25769077107471,0.672393128246105,0.069916100679185,0.045811692635504,0.940737781329072,0.013450526035424,0.087228658942602,0.873085630576641,0.039685710480757,Crime
mr-deeds-goes-to-town,0.259492248932824,0.644798921590654,0.095708829476522,0.063131880476298,0.923275668389126,0.013592451134577,0.126600763873287,0.790384183329589,0.083015052797124,Comedy
mrs.-brown,0.26148969889065,0.688589540412044,0.049920760697306,0.024564183835182,0.95958795562599,0.015847860538827,0.101426307448494,0.867670364500792,0.030903328050713,Drama
mud,0.206456895543338,0.749561352204936,0.043981752251725,0.022107848871213,0.96128202128904,0.016610129839747,0.057082699730963,0.916013568838461,0.026903731430577,Drama
mulholland-drive,0.267051238547676,0.670512385476756,0.062436375975568,0.027655242619613,0.958432304038005,0.013912453342382,0.102477095351205,0.862402443162538,0.035120461486257,Romance
mumford,0.278045515394913,0.654082998661312,0.067871485943775,0.031057563587684,0.957295850066934,0.011646586345382,0.091164658634538,0.868674698795181,0.040160642570281,Comedy
music-of-the-heart,0.330874760289128,0.616167576338693,0.052957663372179,0.027732703938634,0.954860598908394,0.017406697152973,0.101932438412745,0.870187343265969,0.027880218321286,Drama
my-best-friend's-wedding,0.31292332701165,0.608507179626118,0.078569493362233,0.040639393118396,0.944594960715253,0.014765646166351,0.113519371444053,0.844622053643999,0.041858574911948,Romance
my-mother-dreams-the-satan's-disciples-in-new-york,0.264691109994977,0.673530889000502,0.06177800100452,0.027122049221497,0.952787543947765,0.020090406830738,0.06830738322451,0.894023103967855,0.037669512807634,Short
my-week-with-marilyn,0.289243789243789,0.651378651378651,0.059377559377559,0.036855036855037,0.946901446901447,0.016243516243516,0.112476112476112,0.855173355173355,0.032350532350532,Drama
nashville,0.259444872783346,0.667309175019275,0.073245952197379,0.028334618350039,0.942752505782575,0.028912875867386,0.111603700848111,0.855435620663069,0.03296067848882,Musical
natural-born-killers,0.228350652811084,0.666400213162803,0.105249134026112,0.065147881694644,0.919397815081268,0.015454303224087,0.0804689581668,0.853050892619238,0.066480149213962,Crime
new-york-minute,0.244058176658389,0.691379921958141,0.064561901383469,0.039730400851366,0.940936502305782,0.019333096842852,0.084249733948209,0.8767293366442,0.039020929407591,Action
newsies,0.259163498098859,0.652319391634981,0.08851711026616,0.037110266159696,0.951330798479087,0.011558935361217,0.093688212927757,0.860228136882129,0.046083650190114,Musical
next-friday,0.287630402384501,0.61422184373004,0.098147753885459,0.039599744517777,0.94847775175644,0.011922503725783,0.069193101979987,0.856929955290611,0.073876942729402,Comedy
next,0.237551135562139,0.685851318944844,0.076597545493017,0.054732684440683,0.928903935674989,0.016363379884328,0.111863450416138,0.835801946677952,0.052334602905911,Thriller
nick-of-time,0.230499075785582,0.697966728280961,0.071534195933457,0.04547134935305,0.942883548983364,0.011645101663586,0.095009242144178,0.867097966728281,0.037892791127542,Crime
nightbreed,0.208514213695561,0.678756476683938,0.112729309620501,0.059935583251646,0.91807870046212,0.021985716286235,0.073939224198292,0.849320823414088,0.076739952387621,Horror
nightmare-on-elm-street-the-final-chapter,0.245478413068845,0.661756126021004,0.092765460910152,0.041131855309218,0.941219369894982,0.017648774795799,0.085180863477246,0.844224037339557,0.070595099183197,Comedy
nine,0.288332315210751,0.650376705355325,0.061290979433924,0.042557523925881,0.94257788637752,0.0148645896966,0.100794135613928,0.866422317246997,0.032783547139076,Drama
ninja-assassin,0.233007953723789,0.672631959508315,0.094360086767896,0.048083875632683,0.934924078091106,0.016992046276211,0.092010122921186,0.859182935647144,0.04880694143167,Drama
no-country-for-old-men,0.182986264953478,0.751883030571555,0.065130704474967,0.0355929700192,0.928223305272486,0.036183724708315,0.059813912272929,0.891448825875055,0.048737261852016,Thriller
no-strings-attached,0.340393343419062,0.592608601685757,0.066998054895181,0.047547006699806,0.946185433326129,0.006267559974065,0.091636049275989,0.873352063972336,0.035011886751675,Romance
oblivion,0.253291038858049,0.661855670103093,0.084853291038858,0.033782712133228,0.94385408406027,0.022363203806503,0.086122125297383,0.86375892149088,0.050118953211737,Sci-Fi
observe-and-report,0.269274700171331,0.656053683609366,0.074671616219303,0.055825242718447,0.928754997144489,0.015419760137065,0.093089663049686,0.853369503141062,0.053540833809252,Drama
obsessed,0.327456418383518,0.600237717908082,0.072305863708399,0.045562599049128,0.937599049128368,0.016838351822504,0.11053882725832,0.843502377179081,0.045958795562599,Thriller
oceans-eleven,0.218603533229179,0.685374354043985,0.096022112726836,0.045547410167047,0.942915514962144,0.011537074870809,0.075111164523495,0.891118855906742,0.033769979569763,Crime
oceans-twelve,0.2480607883489,0.657115719487098,0.094823492164002,0.029760962482191,0.955200253284787,0.015038784233022,0.092765553268957,0.874149121418395,0.033085325312649,Thriller
one-flew-over-the-cuckoo's-nest,0.217980636237898,0.715076071922545,0.066943291839557,0.041632088520055,0.943153526970954,0.01521438450899,0.075380359612725,0.890318118948824,0.034301521438451,Drama
only-god-forgives,0.254783287778212,0.65696993361968,0.088246778602109,0.056423272159313,0.929324482623975,0.014252245216712,0.077313549394768,0.872705974228817,0.049980476376416,Crime
ordinary-people,0.350590551181102,0.576181102362205,0.073228346456693,0.029133858267717,0.960433070866142,0.010433070866142,0.104724409448819,0.860629921259842,0.034645669291339,Drama
orphan,0.305908646459003,0.606509289006844,0.087582064534153,0.034641709735997,0.951529543232295,0.013828747031708,0.106718815477022,0.841877357172789,0.051403827350189,Drama
out-of-sight,0.281442924585401,0.647863454787556,0.070693620627043,0.039462534802082,0.949521849655005,0.011015615542913,0.074930395835855,0.88948069241012,0.035588911754025,Romance
pandorum,0.199464695386184,0.718710170787663,0.081825133826154,0.047795054804996,0.930665307162886,0.021539638032118,0.066020902370635,0.884272240632169,0.049706856997196,Sci-Fi
panic-room,0.213702623906706,0.712827988338192,0.073469387755102,0.055102040816327,0.930320699708455,0.014577259475219,0.095481049562682,0.846209912536443,0.058309037900875,Drama
papadopoulos-&-sons,0.307108525170756,0.620288388565646,0.072603086263597,0.033139387806729,0.950417404502909,0.016443207690362,0.105236529218315,0.844168985580572,0.050594485201113,Comedy
paranorman,0.230062356416147,0.643912044634066,0.126025598949787,0.041680341319331,0.940269117164424,0.018050541516246,0.064489661962586,0.8562520511979,0.079258286839514,Animation
pariah,0.291131855309218,0.653831194087904,0.055036950602878,0.021197977440685,0.959548813691171,0.019253208868145,0.087709062621548,0.886231038506418,0.026059898872034,Drama
paul,0.271947527749748,0.663134880591995,0.064917591658258,0.042045072317524,0.937605112680794,0.020349815001682,0.082576522031618,0.869996636394215,0.047426841574168,Adventure
peeping-tom,0.243965740981054,0.689592525304957,0.066441733713989,0.053594601609136,0.921230210225798,0.025175188165066,0.084998702309888,0.849467947054243,0.065533350635868,Horror
peggy-sue-got-married,0.326967150496562,0.60366692131398,0.069365928189458,0.043086325439267,0.94698242933537,0.009931245225363,0.106951871657754,0.858365164247517,0.034682964094729,Comedy
perfect-creature,0.226373301831069,0.667454223272298,0.106172474896633,0.039427052569404,0.943000590667454,0.017572356763142,0.079887773183698,0.853957471943296,0.066154754873007,Fantasy
pet-sematary-ii,0.234132368460727,0.668174280114579,0.097693351424695,0.091059852253882,0.88903965023368,0.019900497512438,0.0719131614654,0.865822403135836,0.062264435398764,Horror
pet-sematary,0.274668351231838,0.632596336070752,0.09273531269741,0.028427037271005,0.951358180669615,0.020214782059381,0.077447883765003,0.860644346178143,0.061907770056854,Horror
petulia,0.277412659979246,0.632826011760636,0.089761328260118,0.035108958837772,0.944655828433068,0.02023521272916,0.105672777585611,0.847976478727084,0.046350743687306,Drama
philadelphia,0.25037346877801,0.655661786674634,0.093964744547356,0.034657902599343,0.944427845832088,0.020914251568569,0.108754108156558,0.827756199581715,0.063489692261727,Drama
phone-booth,0.257673361121637,0.648541114058355,0.093785524820008,0.061197423266389,0.933118605532399,0.005683971201213,0.084880636604775,0.851269420234937,0.063849943160288,Thriller
pi,0.223406956080223,0.704239654734704,0.072353389185072,0.042142675806042,0.944148260979944,0.013709063214014,0.083777608530084,0.878903274942879,0.037319116527037,Sci-Fi
pineapple-express,0.22297515327525,0.672474991932882,0.104549854791868,0.084220716360116,0.90513068731849,0.010648596321394,0.067602452404001,0.868021942562117,0.064375605033882,Comedy
pirates-of-the-caribbean-the-curse-of-the-black-pearl,0.220168742466854,0.712602115976965,0.067229141556181,0.046605062274006,0.936386768447837,0.017008169278157,0.126155082362395,0.824025713137806,0.049819204499799,Comedy
pitch-black,0.212205754141238,0.691368788142982,0.09642545771578,0.040802092414996,0.94716652136007,0.012031386224935,0.066434176111596,0.876198779424586,0.057367044463819,Thriller
platinum-blonde,0.225736392018461,0.695534138726754,0.078729469254785,0.049545269444822,0.928193294421067,0.022261436134112,0.094746844034207,0.849463825166282,0.055789330799511,Comedy
pleasantville,0.262122352435222,0.678314159767767,0.059563487797011,0.0355875712289,0.94645737017525,0.01795505859585,0.085689710783787,0.867218578647457,0.047091710568756,Fantasy
point-break,0.225749765698219,0.689550140581068,0.084700093720712,0.051780693533271,0.931115276476101,0.017104029990628,0.078373945641987,0.863753514526711,0.057872539831303,Adventure
precious,0.400136798905609,0.541586867305062,0.05827633378933,0.021751025991792,0.963337893296854,0.014911080711354,0.075376196990424,0.893296853625171,0.031326949384405,Drama
predator,0.183094149187825,0.731272669925879,0.085633180886296,0.076486358618515,0.896861693739158,0.026651947642328,0.061031383062609,0.884245387162908,0.054723229774484,Horror
pretty-woman,0.312407315867523,0.629593013676059,0.057999670456418,0.031636183885319,0.953369583127368,0.014994232987313,0.103971000164772,0.871313231174823,0.024715768660405,Comedy
pride-and-prejudice,0.339389067524116,0.6,0.060610932475884,0.030225080385852,0.953376205787781,0.016398713826367,0.133118971061093,0.831189710610932,0.035691318327974,Romance
priest,0.193638541389406,0.706281607665691,0.100079850944903,0.047644397125366,0.930396593026351,0.021959009848283,0.067873303167421,0.874101676869843,0.058025019962736,Action
prom-night,0.250969242698372,0.67485138278625,0.074179374515379,0.039545102093564,0.944947014732489,0.015507883173947,0.080382527784957,0.8738692168519,0.045748255363143,Horror
prometheus,0.18906510851419,0.72607122982749,0.08486366165832,0.042292710072343,0.938925987757373,0.018781302170284,0.082915971062883,0.849610461880913,0.067473567056205,Mystery
psycho,0.269193742478941,0.658604091456077,0.072202166064982,0.032731648616125,0.948977135980746,0.018291215403129,0.077978339350181,0.87496991576414,0.04705174488568,Thriller
public-enemies,0.215565509518477,0.704367301231803,0.08006718924972,0.047312430011198,0.931690929451288,0.020996640537514,0.093365061590146,0.845744680851064,0.060890257558791,Thriller
pulp-fiction,0.261789600967352,0.645344619105199,0.092865779927449,0.054292623941959,0.93397823458283,0.011729141475212,0.08403869407497,0.858645707376058,0.057315598548972,Drama
purple-rain,0.278507462686567,0.664477611940298,0.057014925373134,0.048208955223881,0.943582089552239,0.008208955223881,0.079701492537314,0.885820895522388,0.034477611940299,Drama
quantum-project,0.27723311546841,0.672657952069717,0.050108932461874,0.041938997821351,0.944444444444444,0.013616557734205,0.086601307189543,0.884531590413943,0.028867102396514,Drama
queen-of-the-damned,0.307493188010899,0.613079019073569,0.079427792915531,0.052179836512262,0.935149863760218,0.012670299727521,0.101907356948229,0.832152588555858,0.065940054495913,Horror
rachel-getting-married,0.340070848093353,0.596790998124609,0.063138153782038,0.03417378620546,0.953323609085226,0.012502604709315,0.107522400500104,0.856011669097729,0.036465930402167,Drama
raging-bull,0.257981018119068,0.652804141501294,0.089214840379638,0.059016393442623,0.92320966350302,0.017773943054357,0.093874029335634,0.85832614322692,0.047799827437446,Drama
raising-arizona,0.255746711001879,0.670521902558913,0.073731386439208,0.051178256469568,0.929304611825936,0.019517131704496,0.072863958363452,0.882029781697267,0.04510625993928,Comedy
rambling-rose,0.419839329374782,0.480876702759343,0.099283967865875,0.048812434509256,0.941669577366399,0.009517988124345,0.106356968215159,0.829287460705554,0.064355571079288,Drama
rear-window,0.264068441064639,0.661406844106464,0.074524714828897,0.054372623574145,0.930038022813688,0.015589353612167,0.094106463878327,0.851045627376426,0.054847908745247,Thriller
red-riding-hood,0.290214924576158,0.632091843545588,0.077693231878254,0.039514083566947,0.945935122146576,0.014550794286477,0.074489387264718,0.882659191029235,0.042851421706047,Mystery
reindeer-games,0.242237723977568,0.677061961427985,0.080700314594447,0.059089043906442,0.923539871426617,0.01737108466694,0.076870469156066,0.882095472575571,0.041034058268363,Drama
remember-me,0.280549278637233,0.654267338779767,0.065183382583,0.027290109508083,0.953937076308013,0.018772814183904,0.158178341734747,0.808621588736311,0.033200069528942,Drama
reservoir-dogs,0.279293459251486,0.626442812172088,0.094263728576425,0.071878279118573,0.919202518363064,0.008919202518363,0.10930395243092,0.81462049667716,0.07607555089192,Action
revolutionary-road,0.310315062580924,0.616745791972378,0.072939145446698,0.033880017263703,0.952740612861459,0.013379369874838,0.099697885196375,0.866206301251618,0.034095813552007,Drama
ringu,0.254169778441623,0.688822504356485,0.057007717201892,0.018172765745581,0.960916106547174,0.020911127707244,0.078167786905651,0.882748319641524,0.039083893452826,Horror
rise-of-the-guardians,0.261498340445709,0.683262209577999,0.055239449976292,0.036273115220484,0.902797534376482,0.060929350403035,0.070056899004268,0.88963963963964,0.040303461356093,Adventure
rise-of-the-planet-of-the-apes,0.231553258685042,0.694803330462245,0.073643410852713,0.033878840080391,0.950617283950617,0.015503875968992,0.152024117140396,0.796152741889176,0.051823140970428,Action
rko-281,0.293849299984269,0.634418750983168,0.071731949032563,0.044360547428032,0.934403020292591,0.021236432279377,0.112159823816266,0.84882806355199,0.039012112631745,Drama
robin-hood-prince-of-thieves,0.280186313149409,0.605876030096739,0.113937656753852,0.060432342051833,0.927027349814881,0.012540308133286,0.098530992475815,0.829690672399379,0.071778335124806,Adventure
rocknrolla,0.251738715396154,0.679530887767626,0.06873039683622,0.03491067775808,0.956225282967408,0.008864039274512,0.081412791490522,0.88163098322651,0.036956225282968,Crime
romeo-&-julie,0.296706300396337,0.605166051660517,0.098127647943146,0.051660516605166,0.934809348093481,0.013530135301353,0.083094164274976,0.857591909252426,0.059313926472598,Drama
ronin,0.219969448687682,0.683099569504236,0.096930981808082,0.066379669490349,0.919594500763783,0.014025829745869,0.081099847243438,0.871129009859742,0.04777114289682,Action
room,0.293534844668346,0.6303946263644,0.076070528967254,0.022837951301427,0.959026028547439,0.018136020151134,0.096557514693535,0.865323257766583,0.038119227539883,Drama
roughshod,0.20626441665655,0.714580551171543,0.079155032171907,0.065315041884181,0.921573388369552,0.013111569746267,0.068592934320748,0.874590263445429,0.056816802233823,Western
runaway-bride,0.309679334916865,0.640884798099763,0.049435866983373,0.028800475059383,0.951157957244656,0.020041567695962,0.103028503562945,0.867428741092636,0.029542755344418,Romance
rush-hour-2,0.250322342972923,0.686498434334131,0.063179222692945,0.056179775280899,0.934057837539142,0.009762387179959,0.079204273346841,0.875667710443912,0.045128016209247,Crime
rush,0.251625373396591,0.658408012651555,0.089966613951854,0.050254788262168,0.9381479529081,0.011597258829731,0.106132489896328,0.842734141627131,0.051133368476542,Drama
rushmore,0.238981062510474,0.706887883358472,0.054131054131054,0.024803083626613,0.957767722473605,0.017429193899782,0.085302497067203,0.887045416457181,0.027652086475616,Comedy
rust-and-bone,0.259499212046927,0.674838031868324,0.065662756084749,0.034669935212747,0.947995097180879,0.017334967606374,0.08019611276484,0.891087375240763,0.028716511994397,Drama
s.-darko,0.272135214761979,0.659016901845247,0.068847883392774,0.044968212125911,0.928360986199411,0.026670801674678,0.084509226236626,0.872848503643976,0.042642270119398,Sci-Fi
save-the-last-dance,0.281881264456438,0.64579799537394,0.072320740169622,0.036854279105628,0.950038550501156,0.013107170393215,0.087740940632228,0.870161912104857,0.042097147262915,Romance
saving-mr.-banks,0.313672062830582,0.614361275845488,0.07196666132393,0.024362878666453,0.956403269754768,0.019233851578779,0.097611796762302,0.857348934124058,0.04503926911364,Comedy
saving-private-ryan,0.176773550423658,0.740820734341253,0.082405715235089,0.070277454726699,0.913773052001993,0.015949493271308,0.068948330287423,0.873899318823725,0.057152350888852,Action
schindler's-list,0.232477788746298,0.70002467917078,0.067497532082922,0.036401776900296,0.94459526159921,0.019002961500494,0.08390918065153,0.870064165844028,0.046026653504442,War
scott-pilgrim-vs-the-world,0.286050156739812,0.618495297805643,0.095454545454546,0.057993730407524,0.928526645768025,0.013479623824452,0.080721003134796,0.860031347962382,0.059247648902821,Action
scream-2,0.244126659856997,0.672284644194757,0.083588695948247,0.050732039496085,0.92254000680967,0.026727953694246,0.076098059244127,0.871297242083759,0.052604698672114,Horror
scream-3,0.242406985573273,0.65167046317388,0.105922551252847,0.065110098709188,0.920842824601367,0.014047076689446,0.074791192103265,0.868830675778284,0.056378132118451,Horror
scream,0.236249014972419,0.678171788810087,0.085579196217494,0.05263987391647,0.931599684791174,0.015760441292356,0.074074074074074,0.865090622537431,0.060835303388495,Horror
se7en,0.236698911729141,0.665759774284563,0.097541313986296,0.053204353083434,0.922208786779524,0.024586860137042,0.07950423216445,0.865477629987908,0.055018137847642,Drama
semi-pro,0.318220101066816,0.599663110612016,0.082116788321168,0.04014598540146,0.945676586187535,0.014177428411005,0.091521617069062,0.870718697361033,0.037759685569905,Comedy
sense-and-sensibility,0.317217981340119,0.620723777212327,0.062058241447554,0.032654792196777,0.947413061916879,0.019932145886344,0.129488266892847,0.833474696070116,0.037037037037037,Comedy
serenity,0.233263743910926,0.689491997216423,0.077244258872651,0.049826026443981,0.938900487125957,0.011273486430063,0.08865692414753,0.862352122477383,0.048990953375087,Sci-Fi
sex-and-the-city,0.319605215060314,0.642743999025222,0.037650785914463,0.03265505056659,0.951870354575362,0.015474594858048,0.115632996222737,0.854148897282807,0.030218106494456,Comedy
sexual-life,0.315296122709842,0.627183638687686,0.057520238602471,0.032807839795484,0.944184064763528,0.023008095440989,0.106945036216447,0.866212185769067,0.026842778014487,Comedy
shakespeare-in-love,0.257054176072235,0.681574492099323,0.061371331828443,0.037669300225734,0.94681151241535,0.015519187358917,0.165067720090293,0.795993227990971,0.038939051918736,Comedy
shallow-grave,0.238661504424779,0.698561946902655,0.062776548672566,0.030973451327434,0.950221238938053,0.018805309734513,0.074944690265487,0.886615044247788,0.038440265486726,Thriller
shame,0.271802640121186,0.61328716727981,0.114910192599005,0.051720406838347,0.933564163600952,0.014715429560701,0.091105821250812,0.874269638606362,0.034624540142826,Drama
she's-out-of-my-league,0.300379027163613,0.628553379658876,0.071067593177511,0.038376500315856,0.952305748578648,0.009317751105496,0.101231838281744,0.862444725205306,0.03632343651295,Comedy
sherlock-holmes,0.190266029177394,0.712884638960402,0.096849331862204,0.050018389113645,0.926075763148216,0.023905847738139,0.084222140492828,0.861100894936864,0.054676964570308,Adventure
shifty,0.244234800838574,0.584067085953878,0.171698113207547,0.082180293501048,0.90377358490566,0.014046121593291,0.069601677148847,0.893081761006289,0.037316561844864,Thriller
shivers,0.224981188863807,0.688299473288187,0.086719337848006,0.035553047404063,0.946764484574868,0.017682468021069,0.088224228743416,0.867569601203913,0.044206170052671,Horror
shrek-the-third,0.253008636556704,0.651281325215914,0.095710038227382,0.029307659634716,0.955826136202747,0.014866204162537,0.100240690924536,0.859832932181793,0.039926376893671,Comedy
sideways,0.290082028337062,0.656524981357196,0.053392990305742,0.032214765100671,0.955853840417599,0.01193139448173,0.095898583146905,0.876957494407159,0.027143922445936,Comedy
signs,0.250112528132033,0.707126781695424,0.042760690172543,0.017704426106527,0.965491372843211,0.016804201050263,0.074418604651163,0.894673668417104,0.030907726931733,Horror
silence-of-the-lambs,0.198718669214342,0.718444419467236,0.082836911318422,0.041924244127234,0.940878947959986,0.01719680791278,0.077217039451501,0.869281780375407,0.053501180173092,Thriller
silver-bulle,0.286555446516192,0.622599186877892,0.090845366605916,0.049348100378522,0.933267909715407,0.01738398990607,0.084256273657648,0.871863171176223,0.043880555166129,Horror
silver-linings-playbook,0.322590546347452,0.610190300798036,0.067219152854512,0.041896869244936,0.948127685696746,0.009975445058318,0.105432780847145,0.867096378146102,0.027470841006753,Drama
simone,0.299622946404525,0.636547266361433,0.063829787234043,0.029625639644492,0.958524104497711,0.011850255857797,0.110692162671694,0.848370589819553,0.040937247508753,Sci-Fi
sister-act,0.277046591208213,0.659910502763885,0.063042906027902,0.037509871018689,0.932613845748881,0.02987628323243,0.109897341405633,0.851276651750461,0.038826006843906,Comedy
sleepless-in-seattle,0.31879316612141,0.628498727735369,0.052708106143221,0.027444565612505,0.95656125045438,0.015994183933115,0.083424209378408,0.884405670665213,0.03217011995638,Drama
sleepy-hollow,0.186501996007984,0.717939121756487,0.095558882235529,0.042290419161677,0.940868263473054,0.01684131736527,0.062000998003992,0.884106786427146,0.053892215568862,Horror
sling-blade,0.289862286377966,0.636469221835075,0.073668491786959,0.027542724406836,0.961008793761407,0.011448481831757,0.085946573751452,0.879707980753277,0.034345445495271,Drama
slither,0.235989142583426,0.602905955612326,0.161104901804247,0.04279099473096,0.944914577678429,0.012294427590612,0.063547820533291,0.866198307520357,0.070253871946352,Horror
slumdog-millionaire,0.262426035502959,0.668639053254438,0.068934911242604,0.045562130177515,0.942603550295858,0.011834319526627,0.081656804733728,0.875295857988166,0.043047337278107,Romance
smashed,0.320620284995809,0.603939647946354,0.075440067057837,0.043378038558257,0.94907795473596,0.007544006705784,0.10896898575021,0.847652975691534,0.043378038558257,Drama
smokin'-aces,0.207272296577046,0.695724268624896,0.097003434798058,0.046547435745588,0.935567926092621,0.017884638161791,0.072722965770461,0.861423664574203,0.065853369655336,Drama
snatch,0.211169284467714,0.693637950182453,0.095192765349833,0.062033952086308,0.899412977947009,0.038553069966683,0.066158971918134,0.891956211327939,0.041884816753927,Comedy
snow-falling-on-cedars,0.258286358511838,0.654340473506201,0.087373167981962,0.031567080045096,0.954678692220969,0.013754227733935,0.103382187147689,0.835400225479143,0.061217587373168,Drama
snow-white-and-the-huntsman,0.30900937627395,0.609186030710694,0.081804593015355,0.04470716129909,0.943878244326675,0.011414594374236,0.07732028808262,0.870226933007202,0.052452778910178,Action
so-i-married-an-axe-murderer,0.327601489097678,0.604680021272824,0.067718489629498,0.036872894876795,0.95195887254033,0.011168232582875,0.106009572770785,0.852153873426697,0.041836553802517,Thriller
solaris,0.305380222422603,0.631499849714457,0.06311992786294,0.034265103697024,0.94800120228434,0.017733694018636,0.103095882176135,0.853020739404869,0.043883378418996,Drama
soldier,0.190624351794234,0.713648620618129,0.095727027587638,0.059738643434972,0.925534121551545,0.014727235013483,0.069798796930098,0.871395975938602,0.058805227131301,Action
someone-to-watch-over-me,0.283304647160069,0.652667814113597,0.064027538726334,0.036488812392427,0.948192771084337,0.015318416523236,0.107917383820998,0.847676419965577,0.044406196213425,Thriller
something's-gotta-give,0.351068469254252,0.581770606192761,0.067160924552987,0.038086931240006,0.94577700247129,0.016136066288705,0.123128361680477,0.843291176043029,0.033580462276494,Romance
source-code,0.219283407658004,0.708442257419653,0.072274334922344,0.035675841919114,0.94940796555436,0.014916192526526,0.08719052744887,0.866215592803322,0.046593879747809,Thriller
south-park,0.281045751633987,0.620261437908497,0.098692810457516,0.073202614379085,0.915424836601307,0.011372549019608,0.094117647058824,0.843921568627451,0.061960784313726,Comedy
spanglish,0.342454619344351,0.595096179897047,0.062449200758602,0.036575453806557,0.951503657545381,0.011920888648063,0.123408290436196,0.845163912218911,0.031427797344893,Romance
spare-me,0.283271212453409,0.641745231308923,0.074983556237667,0.037053277789958,0.952203464152598,0.010743258057444,0.076737557553168,0.875027406270555,0.048235036176277,Thriller
spartan,0.195910371005265,0.749724501040774,0.054365127953961,0.035018978817191,0.948573527611118,0.016407493571691,0.06587486225052,0.899228602914167,0.034896534835313,Thriller
speed-racer,0.304903078677309,0.633067274800456,0.062029646522235,0.100570125427594,0.890307867730901,0.009122006841505,0.153021664766249,0.809350057012543,0.037628278221209,Family
sphere,0.208671646638519,0.722637219876583,0.068691133484898,0.046281260149399,0.938291653134134,0.015427086716466,0.083306268268919,0.870087690808704,0.046606040922377,Thriller
spider-man,0.238863696985863,0.690717524673246,0.070418778340891,0.049079754601227,0.942784742598026,0.008135502800747,0.083355561483062,0.872499333155508,0.04414510536143,Sci-Fi
st.-elmo's-fire,0.308874656907594,0.619579139981702,0.071546203110705,0.051967063129003,0.939981701738335,0.008051235132662,0.094053064958829,0.866605672461116,0.039341262580055,Drama
star-trek-nemesis,0.2236328125,0.7021484375,0.07421875,0.047037760416667,0.940266927083333,0.0126953125,0.105305989583333,0.85009765625,0.044596354166667,Drama
star-trek,0.208002540489044,0.724780353551392,0.067217105959564,0.042553191489362,0.947496559754419,0.009950248756219,0.097067852228221,0.855086270773791,0.047845876997989,Action
star-wars-1,0.176526946107784,0.746586826347305,0.07688622754491,0.051017964071856,0.940119760479042,0.008862275449102,0.107425149700599,0.848862275449102,0.043712574850299,Action
star-wars-2,0.224803042651453,0.700081499592502,0.075115457756045,0.04224395544689,0.932491170877479,0.025264873675632,0.095626188535724,0.858869872317305,0.045503939146971,Action
star-wars-3,0.162717403992063,0.736547216061632,0.100735379946306,0.051243142290183,0.937200887125015,0.011555970584802,0.109606630092214,0.832380063032567,0.058013306875219,Sci-Fi
star-wars-4,0.194032669247474,0.708526107072042,0.097441223680484,0.047587574355585,0.941176470588235,0.01123595505618,0.073741856293079,0.864979699745067,0.061278443961854,Fantasy
star-wars-5,0.170855485741904,0.756766553890768,0.072377960367327,0.05099081681972,0.936563557274045,0.012445625906235,0.079869502174964,0.866239729337844,0.053890768487192,Fantasy
